,real x star 1,real y star 1,real x star 2,real y star 2,x fit star 1,y fit star 1,x stderr,y stderr,amplitude error,separation,star1 flux,star2 flux
114,5,5,5,9.100000000000001,5.012008363854398,5.063507089508847,0.049669478288750964,0.04832103242294191,0.059977603609075815,4.1000000000000005,1000,1000
115,5,5,5,9.100000000000001,5.011968586987165,4.969834294819661,0.05098847587790515,0.04891836566378914,0.06114411201703625,4.1000000000000005,1000,1000
116,5,5,5,9.100000000000001,4.967589129150224,4.9653128243344495,0.05427432058046921,0.05172828240343039,0.06570273815218054,4.1000000000000005,1000,1000
117,5,5,5,9.100000000000001,4.971623813172606,4.985034666883633,0.045110744331521194,0.04313798928447944,0.05430537507030495,4.1000000000000005,1000,1000
118,5,5,5,9.100000000000001,4.9809840273756425,4.971742777710549,0.04940917067832756,0.04734465796412444,0.05928783808727659,4.1000000000000005,1000,1000
119,5,5,5,9.100000000000001,5.127389652856869,4.997417037765016,0.05145992354398453,0.04989398505138036,0.06248179555450864,4.1000000000000005,1000,1000
120,5,5,5,9.100000000000001,4.9543392641426625,5.077367442590232,0.05291393845796289,0.05276261370613277,0.06586940671878846,4.1000000000000005,1000,1000
121,5,5,5,9.100000000000001,4.955686749409413,4.966617800638899,0.04947845591205226,0.048896250597604475,0.062457329531616264,4.1000000000000005,1000,1000
122,5,5,5,9.100000000000001,4.9274269606048415,5.002004793274316,0.04697206100610461,0.04529785836979507,0.0568900586184977,4.1000000000000005,1000,1000
123,5,5,5,9.100000000000001,5.019630811392345,5.023768043297505,0.044831278714949775,0.042933105777429176,0.054084601530728395,4.1000000000000005,1000,1000
124,5,5,5,9.100000000000001,5.115029897225674,4.971172029499485,0.05798906862810034,0.056554106053623834,0.07092438012940082,4.1000000000000005,1000,1000
125,5,5,5,9.100000000000001,4.977298541965533,5.004241931310055,0.04945211210291979,0.04820476851580052,0.06012080289644869,4.1000000000000005,1000,1000
126,5,5,5,9.100000000000001,5.026994972328171,5.00481478466627,0.055635732572561415,0.05339777542466878,0.06718608840534242,4.1000000000000005,1000,1000
127,5,5,5,9.100000000000001,4.8859326329550505,5.041879320091503,0.04904516640162121,0.046849657054859974,0.05952692749739922,4.1000000000000005,1000,1000
128,5,5,5,9.100000000000001,5.008820403750788,4.986600701334258,0.05378739205402404,0.050863441507632834,0.06474544297567227,4.1000000000000005,1000,1000
129,5,5,5,9.100000000000001,5.06548676950537,5.022232672927277,0.04919239404651913,0.047571694168111314,0.059182925253998264,4.1000000000000005,1000,1000
130,5,5,5,9.100000000000001,4.98785039547322,5.020634458579784,0.052060876709054654,0.05095552485692488,0.06404597398555509,4.1000000000000005,1000,1000
131,5,5,5,9.100000000000001,5.010655563376825,5.089180555299379,0.05111037973651797,0.04974560297387204,0.06233941748415465,4.1000000000000005,1000,1000
132,5,5,5,9.100000000000001,5.095912903798835,5.004173902296331,0.05331297911852046,0.051454740012816864,0.06510481420686066,4.1000000000000005,1000,1000
133,5,5,5,9.100000000000001,4.933899569100405,4.999473641700337,0.05021882007911378,0.047759916465029265,0.060161786645746285,4.1000000000000005,1000,1000
134,5,5,5,9.100000000000001,4.970201958405173,5.056744143943765,0.04665722614655715,0.04477108558481706,0.05580539555925717,4.1000000000000005,1000,1000
135,5,5,5,9.100000000000001,4.9595057730277965,4.9288747040953,0.04670524268078944,0.04557324955221688,0.057277227965658845,4.1000000000000005,1000,1000
136,5,5,5,9.100000000000001,4.982643854750511,4.957361314369621,0.050702459515864114,0.049378857855204114,0.06274573494991363,4.1000000000000005,1000,1000
137,5,5,5,9.100000000000001,5.004439300169216,5.0711967030774945,0.04272601941176186,0.04158694016936176,0.05235231015379832,4.1000000000000005,1000,1000
138,5,5,5,9.100000000000001,4.921514940920373,5.053311418066904,0.04721123778946205,0.046264573913363326,0.05836000524435,4.1000000000000005,1000,1000
139,5,5,5,9.100000000000001,4.9542089445542645,4.9804980892973045,0.05409475532622833,0.053257206769361146,0.06677500287324804,4.1000000000000005,1000,1000
140,5,5,5,9.100000000000001,4.987954954089784,5.029414297711486,0.053668704896121355,0.053388490095420536,0.06769725050431223,4.1000000000000005,1000,1000
