,real x,real y,x fit,y fit,x stderr,y stderr,star flux
0,5,5,4.974956944227171,4.996570863800382,0.017820901859961033,0.01796237760284656,1000
1,5,5,4.997205279057965,4.985212291979302,0.01698326420993872,0.01715617184636378,1000
2,5,5,5.02029649087736,5.009404133470919,0.0167073103712547,0.016889038221022928,1000
3,5,5,5.004139194699169,5.0116767411478405,0.015651975945356115,0.015742940519980295,1000
4,5,5,5.003838596581405,5.009960964964588,0.017381653102505654,0.017290954024189745,1000
5,5,5,5.017420495176582,4.990577466871133,0.016712220699124564,0.016696932487876126,1000
6,5,5,5.032789169356001,4.991068019713686,0.017317826168539517,0.01726005084652914,1000
7,5,5,4.981105265466373,4.996565900333676,0.017612866952181283,0.017954794612758517,1000
8,5,5,4.992925674815296,5.02373217634072,0.0169157026464378,0.01656518871419991,1000
9,5,5,5.017290788968934,5.033897866927812,0.017385015377519367,0.01711481495730306,1000
10,5,5,5.0004177447709575,4.99233645251873,0.0163022815536636,0.0162911520425274,1000
11,5,5,5.0140766109803945,4.9967915445982145,0.01722856501027002,0.01719984118674874,1000
12,5,5,4.983615364034752,4.992606527883787,0.01766137423714556,0.01784973081735692,1000
13,5,5,4.970355271566372,5.017050926861941,0.015502971107357457,0.015718803868700525,1000
14,5,5,5.00187152311031,5.058279494208776,0.017461631655687548,0.017582213299241884,1000
15,5,5,5.019184175821881,5.022067662513439,0.01790743166895888,0.017603745573919884,1000
16,5,5,5.0144762258865985,4.987301433786064,0.01634388106789161,0.016391224440663148,1000
17,5,5,5.013922093107359,4.992961667779964,0.017496018253507124,0.017523879104347405,1000
18,5,5,4.997584879663171,4.9912087234322895,0.016764068180993904,0.016668402809728627,1000
19,5,5,4.977535120442258,5.0067799808538815,0.017900268740691377,0.017848011748020223,1000
20,5,5,4.976197308686878,4.991421015276285,0.0181407564825093,0.01843939971607644,1000
21,5,5,4.96317714337148,5.001951417449313,0.0165812990305025,0.016554991718764376,1000
22,5,5,5.021120782937382,4.996603355153355,0.017857005620499786,0.01784186338057247,1000
23,5,5,4.974895309884917,5.009432741718044,0.01701969693089041,0.01719749409025384,1000
24,5,5,5.0121888631647336,4.975625407432537,0.016597414529088375,0.016561486981328134,1000
25,5,5,5.009004666809933,4.984570607071678,0.01830877539947851,0.018295965058830074,1000
26,5,5,5.009973795384971,4.98214401672576,0.017469940872851353,0.01740408546487232,1000
27,5,5,4.994407058570209,4.991848724729576,0.01790428859870738,0.018182196688335414,1000
28,5,5,5.024575296125952,4.985252267007005,0.017144290654903454,0.017005733286138698,1000
29,5,5,4.995800537056568,4.9992163386928254,0.018919348753635136,0.018957566177427176,1000
30,5,5,5.003176418489967,5.0243548206544935,0.017542558621314017,0.01792169620803619,1000
31,5,5,4.9762885373483146,5.008493832888606,0.017582342564904797,0.017720569710172808,1000
32,5,5,4.974783840758248,4.990469002004683,0.018005345009374132,0.017934436459761734,1000
33,5,5,5.003827140811686,4.9856041859351725,0.01759740428302171,0.01756255582818665,1000
34,5,5,5.008573218397601,4.990151626414989,0.01661556104660003,0.01654300453129411,1000
35,5,5,4.985039480315046,4.989048985555933,0.016314490306115374,0.016170730825507303,1000
36,5,5,5.0058735687774325,5.001159590274267,0.016077054711271688,0.016037778456588513,1000
37,5,5,5.040331488408602,5.005390534732903,0.01690955848867028,0.017064792262548353,1000
38,5,5,5.013512297660252,4.964714910022275,0.016695141280548574,0.016790700517759174,1000
39,5,5,4.978834565609765,5.0200193437834635,0.01682436885729211,0.01692889121344296,1000
40,5,5,5.011934330093371,5.013234800612273,0.016843355610445986,0.016781073263892266,1000
41,5,5,4.963191938182865,5.009322355300673,0.017221192910099773,0.01725821640278147,1000
42,5,5,5.02926550280761,5.008465229667023,0.01643030525078958,0.01642714751607771,1000
